Sample Unnamed: 0_level_1	Sequenced_Read-pair Unnamed: 1_level_1	Mapped_Read-pair Count	Mapped_Read-pair Percentage	Nonclonal_Read-pair Count	Nonclonal_Read-pair Percentage	cis<1kb Count	cis<1kb Percentage	cis>1kb Count	cis>1kb Percentage	trans Count	trans Percentage	mCCC/CCC Unnamed: 12_level_1	mCG/CG Unnamed: 13_level_1	mCH/CH Unnamed: 14_level_1	Estimated mCG/CG Unnamed: 15_level_1	id	batch	cell_type
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_A6_AD001	3180625	2659373	0.8361	1804434	0.6785	1228901	0.681	326913	0.1812	248620	0.1378	0.00648	0.75574	0.01018	0.75415	190315_29yr_4_A6_AD001	190315_29yr	ODC
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_A6_AD002	3294999	2749617	0.8345	1838376	0.6686	1280032	0.6963	293848	0.1598	264496	0.1439	0.00497	0.74677	0.00657	0.74551	190315_29yr_4_A6_AD002	190315_29yr	MG
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_A6_AD004	3777007	3146259	0.833	2082006	0.6617	1373785	0.6598	440710	0.2117	267511	0.1285	0.01362	0.81726	0.06162	0.81474	190315_29yr_4_A6_AD004	190315_29yr	Sst
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_A6_AD006	4122076	3460506	0.8395	2331618	0.6738	1600805	0.6866	436890	0.1874	293923	0.1261	0.00731	0.77389	0.01871	0.77222	190315_29yr_4_A6_AD006	190315_29yr	Astro
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_A6_AD007	954021	799460	0.838	536518	0.6711	348645	0.6498	115248	0.2148	72625	0.1354	0.00535	0.74663	0.00863	0.74527	190315_29yr_4_A6_AD007	190315_29yr	ODC
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_A6_AD008	3071715	2551560	0.8307	1687353	0.6613	1101001	0.6525	381299	0.226	205053	0.1215	0.02165	0.79724	0.09352	0.79275	190315_29yr_4_A6_AD008	190315_29yr	L5
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_A6_AD010	3634617	3050963	0.8394	2048124	0.6713	1312912	0.641	458582	0.2239	276630	0.1351	0.0056	0.74696	0.00853	0.74553	190315_29yr_4_A6_AD010	190315_29yr	ODC
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_A6_AD012	3631124	3054068	0.8411	2046000	0.6699	1438160	0.7029	346555	0.1694	261285	0.1277	0.00509	0.74477	0.00658	0.74346	190315_29yr_4_A6_AD012	190315_29yr	MG
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_A7_AD002	2870457	2400729	0.8364	1732375	0.7216	1122833	0.6481	372439	0.215	237103	0.1369	0.00519	0.75382	0.00861	0.75254	190315_29yr_4_A7_AD002	190315_29yr	ODC
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_A7_AD006	3224955	2696167	0.836	1962475	0.7279	1330681	0.6781	388631	0.198	243163	0.1239	0.00576	0.75919	0.00822	0.75779	190315_29yr_4_A7_AD006	190315_29yr	ODC
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_A7_AD008	2351354	1964236	0.8354	1410793	0.7182	953983	0.6762	286121	0.2028	170689	0.121	0.01597	0.81885	0.06533	0.81591	190315_29yr_4_A7_AD008	190315_29yr	Vip
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_A8_AD004	3941546	3316756	0.8415	2290899	0.6907	1582232	0.6907	425913	0.1859	282754	0.1234	0.00989	0.78562	0.03345	0.78348	190315_29yr_4_A8_AD004	190315_29yr	Astro
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_A8_AD006	3325734	2777360	0.8351	1946310	0.7008	1278243	0.6568	402515	0.2068	265552	0.1364	0.00577	0.76084	0.00937	0.75945	190315_29yr_4_A8_AD006	190315_29yr	ODC
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_A8_AD007	3153843	2647860	0.8396	1832274	0.692	1253083	0.6839	339494	0.1853	239697	0.1308	0.00926	0.78427	0.02138	0.78225	190315_29yr_4_A8_AD007	190315_29yr	Astro
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_A8_AD008	847584	706874	0.834	491948	0.6959	326448	0.6636	98276	0.1998	67224	0.1366	0.01143	0.79905	0.03821	0.79673	190315_29yr_4_A8_AD008	190315_29yr	Ndnf
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_A8_AD012	3060629	2574428	0.8411	1790542	0.6955	1202459	0.6716	364075	0.2033	224008	0.1251	0.00801	0.76775	0.01351	0.76587	190315_29yr_4_A8_AD012	190315_29yr	Endo
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_A9_AD001	2245842	1864842	0.8304	1340792	0.719	840833	0.6271	323053	0.2409	176906	0.1319	0.01086	0.80063	0.04153	0.79844	190315_29yr_4_A9_AD001	190315_29yr	Pvalb
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_A9_AD002	720602	595362	0.8262	421001	0.7071	267056	0.6343	109614	0.2604	44331	0.1053	0.0165	0.7712	0.06923	0.76736	190315_29yr_4_A9_AD002	190315_29yr	L6
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_A9_AD007	2894995	2413372	0.8336	1703197	0.7057	1111734	0.6527	359643	0.2112	231820	0.1361	0.01263	0.81594	0.05768	0.81359	190315_29yr_4_A9_AD007	190315_29yr	Sst
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_A9_AD010	2876153	2419235	0.8411	1725436	0.7132	1149873	0.6664	354672	0.2056	220891	0.128	0.00693	0.75391	0.01069	0.75219	190315_29yr_4_A9_AD010	190315_29yr	ODC
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B1_AD002	4598181	3868118	0.8412	2444907	0.6321	1769637	0.7238	384388	0.1572	290882	0.119	0.00451	0.76516	0.00578	0.7641	190315_29yr_4_B1_AD002	190315_29yr	MG
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B1_AD006	5573967	4650894	0.8344	2973842	0.6394	2061369	0.6932	516391	0.1736	396082	0.1332	0.00756	0.75853	0.0093	0.75669	190315_29yr_4_B1_AD006	190315_29yr	MG
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B1_AD007	5004536	4185281	0.8363	2615348	0.6249	1707631	0.6529	568674	0.2174	339043	0.1296	0.01194	0.75109	0.04499	0.74808	190315_29yr_4_B1_AD007	190315_29yr	L23
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B1_AD010	4482423	3760860	0.839	2340795	0.6224	1516300	0.6478	548306	0.2342	276189	0.118	0.01357	0.77105	0.05508	0.7679	190315_29yr_4_B1_AD010	190315_29yr	L5
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B1_AD012	4761568	3992950	0.8386	2517943	0.6306	1722399	0.6841	483084	0.1919	312460	0.1241	0.00607	0.75127	0.00881	0.74975	190315_29yr_4_B1_AD012	190315_29yr	ODC
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B10_AD002	4193625	3503291	0.8354	2260985	0.6454	1450508	0.6415	496565	0.2196	313912	0.1388	0.00548	0.74817	0.00861	0.74678	190315_29yr_4_B10_AD002	190315_29yr	ODC
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B10_AD004	4879041	4072792	0.8348	2645766	0.6496	1771738	0.6697	513919	0.1942	360109	0.1361	0.00744	0.77095	0.01709	0.76923	190315_29yr_4_B10_AD004	190315_29yr	Astro
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B10_AD006	4786579	3983428	0.8322	2615796	0.6567	1693625	0.6475	541815	0.2071	380356	0.1454	0.00612	0.74359	0.00932	0.74201	190315_29yr_4_B10_AD006	190315_29yr	ODC
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B10_AD007	4159357	3475372	0.8356	2251157	0.6477	1449420	0.6439	493168	0.2191	308569	0.1371	0.00579	0.74163	0.0095	0.74013	190315_29yr_4_B10_AD007	190315_29yr	ODC
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B10_AD008	3867012	3238277	0.8374	2115995	0.6534	1418039	0.6702	403320	0.1906	294636	0.1392	0.00639	0.74565	0.00871	0.74401	190315_29yr_4_B10_AD008	190315_29yr	ODC
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B11_AD001	771029	641571	0.8321	566767	0.8834	372056	0.6565	120921	0.2134	73790	0.1302	0.00745	0.77901	0.0206	0.77735	190315_29yr_4_B11_AD001	190315_29yr	Astro
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B11_AD002	952830	798070	0.8376	701802	0.8794	494299	0.7043	114238	0.1628	93265	0.1329	0.00447	0.76521	0.00591	0.76416	190315_29yr_4_B11_AD002	190315_29yr	MG
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B11_AD008	885937	737644	0.8326	648403	0.879	420855	0.6491	143952	0.222	83596	0.1289	0.0124	0.81619	0.04946	0.81388	190315_29yr_4_B11_AD008	190315_29yr	Vip
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B11_AD010	900148	755261	0.839	664867	0.8803	452382	0.6804	137907	0.2074	74578	0.1122	0.00541	0.7635	0.00845	0.76221	190315_29yr_4_B11_AD010	190315_29yr	ODC
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B11_AD012	850949	716372	0.8419	630571	0.8802	465953	0.7389	87179	0.1383	77439	0.1228	0.00508	0.76606	0.00865	0.76487	190315_29yr_4_B11_AD012	190315_29yr	Endo
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B12_AD001	2678356	2221306	0.8294	1700559	0.7656	1184643	0.6966	299784	0.1763	216132	0.1271	0.01649	0.7617	0.02404	0.7577	190315_29yr_4_B12_AD001	190315_29yr	ODC
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B12_AD002	3060294	2513045	0.8212	1908153	0.7593	1342176	0.7034	339171	0.1777	226806	0.1189	0.00633	0.75408	0.00876	0.75251	190315_29yr_4_B12_AD002	190315_29yr	ODC
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B12_AD004	3231942	2681974	0.8298	2045933	0.7628	1417442	0.6928	380270	0.1859	248221	0.1213	0.00584	0.74158	0.00894	0.74006	190315_29yr_4_B12_AD004	190315_29yr	ODC
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B12_AD007	3370277	2800284	0.8309	2131147	0.761	1443518	0.6773	436277	0.2047	251352	0.1179	0.00552	0.75026	0.00805	0.74887	190315_29yr_4_B12_AD007	190315_29yr	ODC
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B12_AD008	2926781	2417970	0.8262	1864745	0.7712	1328947	0.7127	268666	0.1441	267132	0.1433	0.00608	0.7693	0.00734	0.76789	190315_29yr_4_B12_AD008	190315_29yr	MG
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B12_AD010	2682709	2228650	0.8307	1704785	0.7649	1172455	0.6877	327923	0.1924	204407	0.1199	0.00564	0.73659	0.00757	0.7351	190315_29yr_4_B12_AD010	190315_29yr	Endo
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B12_AD012	3227505	2691754	0.834	2049777	0.7615	1423710	0.6946	382868	0.1868	243199	0.1186	0.00658	0.76809	0.00817	0.76655	190315_29yr_4_B12_AD012	190315_29yr	OPC
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B2_AD001	2993556	2485399	0.8302	1860140	0.7484	1231298	0.6619	384692	0.2068	244150	0.1313	0.00789	0.75226	0.01952	0.75029	190315_29yr_4_B2_AD001	190315_29yr	ODC
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B2_AD002	2248631	1886453	0.8389	1377919	0.7304	920221	0.6678	302178	0.2193	155520	0.1129	0.012	0.79852	0.05293	0.79607	190315_29yr_4_B2_AD002	190315_29yr	L4
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B2_AD006	3176270	2653318	0.8354	1972483	0.7434	1320338	0.6694	394122	0.1998	258023	0.1308	0.01163	0.79373	0.03651	0.7913	190315_29yr_4_B2_AD006	190315_29yr	Ndnf
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B2_AD010	3029395	2546645	0.8406	1888528	0.7416	1258068	0.6662	389929	0.2065	240531	0.1274	0.00595	0.75486	0.00944	0.75339	190315_29yr_4_B2_AD010	190315_29yr	ODC
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B2_AD012	2789594	2352432	0.8433	1726759	0.734	1205001	0.6978	325277	0.1884	196481	0.1138	0.00813	0.75724	0.01183	0.75525	190315_29yr_4_B2_AD012	190315_29yr	ODC
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B3_AD002	616944	518303	0.8401	365995	0.7061	242778	0.6633	74741	0.2042	48476	0.1324	0.00595	0.7564	0.0104	0.75494	190315_29yr_4_B3_AD002	190315_29yr	ODC
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B3_AD004	3458559	2899480	0.8383	2055604	0.709	1417187	0.6894	369309	0.1797	269108	0.1309	0.00734	0.78237	0.01994	0.78076	190315_29yr_4_B3_AD004	190315_29yr	Astro
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B3_AD010	3224059	2702526	0.8382	1902864	0.7041	1269478	0.6671	398072	0.2092	235314	0.1237	0.00946	0.80009	0.03619	0.79818	190315_29yr_4_B3_AD010	190315_29yr	Vip
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B3_AD012	3190270	2684842	0.8416	1890390	0.7041	1320966	0.6988	332702	0.176	236722	0.1252	0.00714	0.77873	0.02048	0.77714	190315_29yr_4_B3_AD012	190315_29yr	Astro
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B4_AD001	2907924	2425077	0.834	1733227	0.7147	1117526	0.6448	371907	0.2146	243794	0.1407	0.00697	0.76606	0.01187	0.76442	190315_29yr_4_B4_AD001	190315_29yr	ODC
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B4_AD002	3138894	2638684	0.8406	1862328	0.7058	1264497	0.679	362219	0.1945	235612	0.1265	0.0055	0.75976	0.00909	0.75843	190315_29yr_4_B4_AD002	190315_29yr	ODC
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B4_AD004	3032861	2547064	0.8398	1798472	0.7061	1241238	0.6902	339200	0.1886	218034	0.1212	0.00782	0.76132	0.01207	0.75944	190315_29yr_4_B4_AD004	190315_29yr	ODC
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B4_AD007	3040015	2547089	0.8379	1798839	0.7062	1168950	0.6498	390247	0.2169	239642	0.1332	0.00541	0.75963	0.00861	0.75832	190315_29yr_4_B4_AD007	190315_29yr	ODC
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B4_AD008	2555743	2143451	0.8387	1517949	0.7082	1038811	0.6844	288992	0.1904	190146	0.1253	0.0071	0.75608	0.01067	0.75434	190315_29yr_4_B4_AD008	190315_29yr	ODC
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B4_AD010	2879513	2421435	0.8409	1696435	0.7006	1148563	0.677	332313	0.1959	215559	0.1271	0.00924	0.80261	0.03196	0.80077	190315_29yr_4_B4_AD010	190315_29yr	Ndnf
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B4_AD012	2821963	2373624	0.8411	1672429	0.7046	1108868	0.663	344264	0.2058	219297	0.1311	0.00598	0.75606	0.00971	0.75459	190315_29yr_4_B4_AD012	190315_29yr	ODC
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B5_AD002	3037936	2558670	0.8422	1823117	0.7125	1225070	0.672	358287	0.1965	239760	0.1315	0.00548	0.75992	0.00737	0.7586	190315_29yr_4_B5_AD002	190315_29yr	MG
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B5_AD004	3654344	3069860	0.8401	2183504	0.7113	1436819	0.658	473085	0.2167	273600	0.1253	0.00647	0.76249	0.01017	0.76094	190315_29yr_4_B5_AD004	190315_29yr	OPC
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B5_AD008	2671863	2248034	0.8414	1593062	0.7086	1085367	0.6813	309466	0.1943	198229	0.1244	0.00591	0.74953	0.00894	0.74804	190315_29yr_4_B5_AD008	190315_29yr	ODC
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B6_AD001	3363721	2808349	0.8349	1868600	0.6654	1207050	0.646	365579	0.1956	295971	0.1584	0.0078	0.77612	0.02053	0.77436	190315_29yr_4_B6_AD001	190315_29yr	Astro
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B6_AD002	4035321	3377498	0.837	2206206	0.6532	1524655	0.6911	397355	0.1801	284196	0.1288	0.00577	0.74875	0.00845	0.74729	190315_29yr_4_B6_AD002	190315_29yr	ODC
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B6_AD004	4416214	3685830	0.8346	2424381	0.6578	1566233	0.646	490630	0.2024	367518	0.1516	0.0069	0.76593	0.01792	0.7643	190315_29yr_4_B6_AD004	190315_29yr	Astro
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B6_AD006	4699981	3915756	0.8331	2593454	0.6623	1704604	0.6573	529987	0.2044	358863	0.1384	0.00821	0.74406	0.01197	0.74194	190315_29yr_4_B6_AD006	190315_29yr	ODC
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B6_AD007	3841445	3220528	0.8384	2116900	0.6573	1460265	0.6898	373216	0.1763	283419	0.1339	0.00582	0.76094	0.00884	0.75954	190315_29yr_4_B6_AD007	190315_29yr	ODC
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B6_AD008	3629185	3036018	0.8366	2011458	0.6625	1319944	0.6562	411726	0.2047	279788	0.1391	0.00659	0.75953	0.01205	0.75793	190315_29yr_4_B6_AD008	190315_29yr	ODC
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B6_AD012	2765935	2283189	0.8255	1479598	0.648	935404	0.6322	370484	0.2504	173710	0.1174	0.01515	0.76683	0.06517	0.76324	190315_29yr_4_B6_AD012	190315_29yr	L23
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B7_AD001	2425530	2026677	0.8356	1488779	0.7346	957449	0.6431	340994	0.229	190336	0.1278	0.00922	0.77423	0.03238	0.77213	190315_29yr_4_B7_AD001	190315_29yr	L6
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B7_AD002	2525866	2111675	0.836	1523840	0.7216	985052	0.6464	336275	0.2207	202513	0.1329	0.01374	0.81808	0.05432	0.81555	190315_29yr_4_B7_AD002	190315_29yr	Vip
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B7_AD004	3073668	2580323	0.8395	1887641	0.7316	1316190	0.6973	307339	0.1628	264112	0.1399	0.00478	0.75576	0.00634	0.75459	190315_29yr_4_B7_AD004	190315_29yr	MG
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B7_AD006	2159657	1790916	0.8293	1317912	0.7359	871141	0.661	285180	0.2164	161591	0.1226	0.00558	0.75305	0.00803	0.75166	190315_29yr_4_B7_AD006	190315_29yr	ODC
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B7_AD008	1931686	1602350	0.8295	1163495	0.7261	749023	0.6438	261797	0.225	152675	0.1312	0.01082	0.76998	0.04369	0.76746	190315_29yr_4_B7_AD008	190315_29yr	L4
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B7_AD010	2798477	2356315	0.842	1711300	0.7263	1122006	0.6556	368375	0.2153	220919	0.1291	0.00533	0.744	0.00865	0.74263	190315_29yr_4_B7_AD010	190315_29yr	ODC
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B7_AD012	2527740	2122563	0.8397	1543116	0.727	1010193	0.6546	335320	0.2173	197603	0.1281	0.0063	0.76273	0.01181	0.76123	190315_29yr_4_B7_AD012	190315_29yr	ODC
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B8_AD004	3986186	3319199	0.8327	2214221	0.6671	1408327	0.636	522665	0.236	283229	0.1279	0.01208	0.80957	0.05335	0.80724	190315_29yr_4_B8_AD004	190315_29yr	Pvalb
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B8_AD006	4329974	3622653	0.8366	2453228	0.6772	1615893	0.6587	517769	0.2111	319566	0.1303	0.00581	0.7495	0.0093	0.74804	190315_29yr_4_B8_AD006	190315_29yr	ODC
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B9_AD001	2564996	1981515	0.7725	1454923	0.7342	943294	0.6483	306229	0.2105	205400	0.1412	0.00902	0.77557	0.02178	0.77353	190315_29yr_4_B9_AD001	190315_29yr	Astro
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B9_AD002	2570688	2154198	0.838	1570996	0.7293	1020554	0.6496	349785	0.2227	200657	0.1277	0.0086	0.76264	0.01298	0.76058	190315_29yr_4_B9_AD002	190315_29yr	ODC
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B9_AD004	2466788	2055501	0.8333	1481226	0.7206	978806	0.6608	336044	0.2269	166376	0.1123	0.01499	0.79441	0.06586	0.79128	190315_29yr_4_B9_AD004	190315_29yr	L5
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B9_AD006	2720974	2268359	0.8337	1660186	0.7319	1092655	0.6582	340293	0.205	227238	0.1369	0.00657	0.77786	0.0171	0.77639	190315_29yr_4_B9_AD006	190315_29yr	Astro
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B9_AD008	2520291	2106796	0.8359	1534915	0.7286	1069349	0.6967	271178	0.1767	194388	0.1266	0.00607	0.7317	0.0076	0.73006	190315_29yr_4_B9_AD008	190315_29yr	MG
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_B9_AD010	2829425	2362494	0.835	1709590	0.7236	1185194	0.6933	324078	0.1896	200318	0.1172	0.00597	0.76265	0.00973	0.76122	190315_29yr_4_B9_AD010	190315_29yr	ODC
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_C1_AD001	3465101	2886073	0.8329	2024988	0.7016	1304203	0.6441	419127	0.207	301658	0.149	0.01783	0.76214	0.02207	0.75782	190315_29yr_4_C1_AD001	190315_29yr	OPC
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_C1_AD004	4054533	3394412	0.8372	2358568	0.6948	1528132	0.6479	507213	0.2151	323223	0.137	0.00883	0.7487	0.01322	0.74646	190315_29yr_4_C1_AD004	190315_29yr	ODC
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_C1_AD010	3252512	2709818	0.8331	1857830	0.6856	1219705	0.6565	400597	0.2156	237528	0.1279	0.01491	0.78956	0.06713	0.78637	190315_29yr_4_C1_AD010	190315_29yr	L5
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_C10_AD002	4701922	3924941	0.8348	2528512	0.6442	1618138	0.64	567851	0.2246	342523	0.1355	0.00596	0.7517	0.00914	0.75021	190315_29yr_4_C10_AD002	190315_29yr	ODC
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_C10_AD006	4794552	4030854	0.8407	2644082	0.656	1747252	0.6608	546787	0.2068	350043	0.1324	0.00654	0.7546	0.01016	0.75298	190315_29yr_4_C10_AD006	190315_29yr	ODC
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_C10_AD007	5219499	4363868	0.8361	2824266	0.6472	1885548	0.6676	558303	0.1977	380415	0.1347	0.00577	0.74886	0.00895	0.7474	190315_29yr_4_C10_AD007	190315_29yr	ODC
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_C10_AD010	4546658	3807547	0.8374	2475879	0.6503	1589803	0.6421	534247	0.2158	351829	0.1421	0.00605	0.74544	0.00902	0.74389	190315_29yr_4_C10_AD010	190315_29yr	ODC
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_C10_AD012	4397155	3674512	0.8357	2368938	0.6447	1586325	0.6696	451771	0.1907	330842	0.1397	0.00758	0.77511	0.01986	0.77339	190315_29yr_4_C10_AD012	190315_29yr	Astro
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_C11_AD002	775436	648398	0.8362	583514	0.8999	399950	0.6854	117719	0.2017	65845	0.1128	0.00609	0.75816	0.00977	0.75668	190315_29yr_4_C11_AD002	190315_29yr	ODC
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_C11_AD007	767665	642157	0.8365	577794	0.8998	419492	0.726	86945	0.1505	71357	0.1235	0.00459	0.77983	0.0062	0.77881	190315_29yr_4_C11_AD007	190315_29yr	MG
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_C11_AD008	723341	604198	0.8353	543721	0.8999	356899	0.6564	115079	0.2117	71743	0.1319	0.00701	0.76638	0.0106	0.76473	190315_29yr_4_C11_AD008	190315_29yr	ODC
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_C11_AD010	789553	661244	0.8375	593502	0.8976	383397	0.646	129966	0.219	80139	0.135	0.00706	0.78198	0.02073	0.78043	190315_29yr_4_C11_AD010	190315_29yr	Astro
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_C11_AD012	774424	650120	0.8395	585028	0.8999	400321	0.6843	115265	0.197	69442	0.1187	0.00681	0.77722	0.0106	0.77569	190315_29yr_4_C11_AD012	190315_29yr	ODC
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_C12_AD001	2978401	2470368	0.8294	1826100	0.7392	1272538	0.6969	333569	0.1827	219993	0.1205	0.00677	0.75998	0.00991	0.75834	190315_29yr_4_C12_AD001	190315_29yr	ODC
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_C12_AD002	421095	352278	0.8366	260024	0.7381	165292	0.6357	56059	0.2156	38673	0.1487	0.0055	0.71988	0.00768	0.71833	190315_29yr_4_C12_AD002	190315_29yr	Endo
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_C12_AD004	3719140	3099911	0.8335	2266923	0.7313	1532388	0.676	442726	0.1953	291809	0.1287	0.00543	0.75378	0.00764	0.75244	190315_29yr_4_C12_AD004	190315_29yr	ODC
